Country,Embeddings (500),volume,speed,circuitousness
Brazil_summary.txt,"[[-0.21755669  0.33351547 -0.7115478  ...  0.35703668 -0.37400952
   0.71770144]
 [ 0.78015035  0.24573041 -0.28049508 ...  0.12359418 -0.32794535
   0.6323916 ]
 [ 0.22626089  0.19239326  0.07620502 ...  0.23090994 -0.2257095
   0.30594742]
 ...
 [ 0.18157254  0.12131805 -0.45667326 ...  0.18771724 -0.37533018
   0.5507927 ]
 [ 0.31787866  0.56702924 -0.40252283 ...  0.2920439  -0.70064104
   0.3109676 ]
 [ 0.23987408  0.09865767 -0.24430972 ...  0.22819084 -0.6825339
   0.6369118 ]]",1.8653367702333674,2.2994525213226353,0.06014730189544278
China.txt,"[[-0.09726964  0.08906725 -0.09776214 ... -0.4121244  -0.07388606
  -0.20988926]
 [ 0.00548731  0.51259017 -0.2913465  ... -0.58951014 -0.9004569
   0.28982452]
 [-0.22566566  0.05514869  0.05776005 ... -0.43665916 -0.26101935
  -0.02575806]
 ...
 [ 0.46408626  0.48284748 -0.35059822 ... -0.08082461 -0.6137793
   0.01413504]
 [ 0.2617007  -0.11865881 -0.37651488 ... -0.45981523 -0.6238745
   0.58822256]
 [-0.3859592  -0.07600455  0.28091443 ... -0.5699759  -0.5215411
   0.02564348]]",2.003385303769622,2.4333371225732625,0.06263108922486756
EU.txt,"[[ 0.03084958  0.33885244 -1.0729142  ... -0.70897865 -0.12271691
   0.1486795 ]
 [ 0.12415507  0.20589475 -0.87341094 ... -0.6506735   0.07813239
   0.38517824]
 [ 0.26929423  0.3286701  -1.1456615  ... -0.4394699   0.20898047
   0.7025727 ]
 ...
 [-0.02422844 -0.26824522 -0.99068713 ... -0.2083278  -0.45963356
   0.13718054]
 [ 0.1004836  -0.2648479  -0.87940574 ... -0.39707267 -0.07855862
   0.8153868 ]
 [ 0.16198778  0.34365186 -0.60458255 ... -0.35365734 -0.2810346
   0.54447526]]",1.9223546005863055,2.3116603021225566,0.05256646725629205
Norway.txt,"[[ 0.6098222   0.508988   -0.12597772 ... -0.21880262 -0.57493365
   0.0261429 ]
 [ 0.03347512 -0.51165587 -0.04412476 ... -0.06329171  0.02489353
  -0.3057692 ]
 [ 0.7935846   0.02903596 -0.52032524 ... -0.11555969 -0.7050697
   0.36220765]
 ...
 [ 0.3318051  -0.15216906 -0.49569464 ... -0.60343474 -0.35918498
   0.22397435]
 [ 0.36247796 -0.08645473 -0.48182952 ... -0.40968385 -0.34070185
   0.4316718 ]
 [ 0.4733141   0.11338514 -0.21555969 ...  0.00267395 -0.5128938
   0.93169546]]",2.0279061265214473,2.4394910219163353,0.05802158168514923
Poland.txt,"[[-0.15160954 -0.05091143  0.23864263 ... -0.42938846  0.05898385
   0.4785967 ]
 [ 0.5554981   0.12458161 -0.23613277 ... -0.94439006 -0.758834
  -0.26487514]
 [ 0.12076788  0.03772074 -0.11249545 ... -0.19180946 -0.20939401
   0.745604  ]
 ...
 [-0.16923422  0.50591457 -0.14479698 ...  0.28302744 -0.4846743
   0.29069284]
 [ 0.23488495  0.16680162 -0.2330856  ... -0.3084072  -0.18281701
   0.7050307 ]
 [-0.3078331  -0.8194688   0.25259033 ... -0.5816633   0.2642174
   0.6378945 ]]",1.9063316133392172,2.360219209895649,0.10434415270558722
USA.txt,"[[ 0.2750075  -0.16566397  0.05493906 ...  0.12675197 -0.32298556
   0.03778526]
 [ 0.44676077 -0.2568756  -0.34743094 ... -0.00794999 -0.20301881
   0.31409773]
 [ 0.09929296 -0.20683399 -0.08952896 ...  0.14831872  0.1211381
  -0.04644803]
 ...
 [ 0.49197575 -0.3195463  -0.25484678 ... -0.21405157 -0.58613193
   0.42107308]
 [ 0.19781344 -0.12829493 -0.07198136 ... -0.27968597 -0.71062773
   0.05942577]
 [-0.2679871   0.3464394   0.14826787 ... -0.17513867 -0.52196586
   0.23272505]]",1.9383018218135089,2.3062737012137466,0.030645736802344965
